"UrineNumber","SampleReason","Date","BoxID","BoxPosition","Comments","Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate"
32814,"FirstConc",2024-01-24,82,41,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,99,73,45,44,-11,1,1,-96,"Conception",2022-06-12
32923,"FirstConc",2024-01-24,83,72,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,107,81,53,52,-3,1,1,-88,"FirstTrimester",2022-06-20
33028,"FirstConc",2024-01-24,83,33,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,114,88,60,59,4,1,1,-81,"FirstTrimester",2022-06-27
32226,"FirstConc",2024-01-24,79,28,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,55,29,1,0,-14,1,1,-99,"Conception",2022-04-29
32255,"FirstConc",2024-01-24,79,66,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,56,30,2,1,-13,1,1,-98,"Conception",2022-04-30
32269,"FirstConc",2024-01-24,79,74,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,57,31,3,2,-12,1,1,-97,"Conception",2022-05-01
32289,"FirstConc",2024-01-24,80,2,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,59,33,5,4,-10,1,1,-95,"Conception",2022-05-03
32315,"FirstConc",2024-01-24,79,71,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,61,35,7,6,-8,1,1,-93,"Conception",2022-05-05
32361,"FirstConc",2024-01-24,80,13,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,64,38,10,9,-5,1,1,-90,"Conception",2022-05-08
32387,"FirstConc",2024-01-24,81,2,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,66,40,12,11,-3,1,1,-88,"FirstTrimester",2022-05-10
32431,"FirstConc",2024-01-24,81,13,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,69,43,15,14,0,1,1,-85,"FirstTrimester",2022-05-13
32693,"FirstConc",2024-01-24,81,54,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,88,27,-1,-228,-14,7,1,-99,"Conception",2022-06-02
32724,"FirstConc",2024-01-24,82,42,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,90,29,1,-226,-12,7,1,-97,"Conception",2022-06-04
32746,"FirstConc",2024-01-24,82,76,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,92,31,3,-224,-10,7,1,-95,"Conception",2022-06-06
32769,"FirstConc",2024-01-24,83,14,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,94,33,5,-222,-8,7,1,-93,"Conception",2022-06-08
32795,"FirstConc",2024-01-24,82,22,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,96,35,7,-220,-6,7,1,-91,"Conception",2022-06-10
32815,"FirstConc",2024-01-24,82,65,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,98,37,9,-218,-4,7,1,-89,"Conception",2022-06-12
32842,"FirstConc",2024-01-24,82,40,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,100,39,11,-216,-2,7,1,-87,"FirstTrimester",2022-06-14
32865,"FirstConc",2024-01-24,83,18,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,102,41,13,-214,0,7,1,-85,"FirstTrimester",2022-06-16
32900,"FirstConc",2024-01-24,83,24,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,104,43,15,-212,2,7,1,-83,"FirstTrimester",2022-06-18
32936,"FirstConc",2024-01-24,83,42,"","Slow_PreFirst","Corbeau",9,"ARF028","Queen","F","Breeder","Evictee",2023-01-16,NA,106,45,17,-210,4,7,1,-81,"FirstTrimester",2022-06-20
36261,"FirstConc",2024-01-24,93,29,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,347,286,258,31,-13,1,1,-98,"Conception",2023-02-16
36361,"FirstConc",2024-01-24,93,53,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,354,293,265,38,-6,1,1,-91,"Conception",2023-02-23
36462,"FirstConc",2024-01-24,93,78,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,361,300,272,45,1,1,1,-84,"FirstTrimester",2023-03-02
32981,"FirstConc",2024-01-24,83,40,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,108,49,21,-112,-15,10,1,-100,"Conception",2022-06-24
33077,"FirstConc",2024-01-24,84,10,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,114,55,27,-106,-9,10,1,-94,"Conception",2022-06-30
33182,"FirstConc",2024-01-24,84,65,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,121,62,34,-99,-2,10,1,-87,"FirstTrimester",2022-07-07
33281,"FirstConc",2024-01-24,85,3,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,128,69,41,-92,5,10,1,-80,"FirstTrimester",2022-07-14
32667,"FirstConc",2024-01-24,81,70,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,446,25,-3,-8,-14,1,1,-99,"Conception",2022-05-31
32689,"FirstConc",2024-01-24,81,66,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,448,27,-1,-6,-12,1,1,-97,"Conception",2022-06-02
32719,"FirstConc",2024-01-24,82,80,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,450,29,1,-4,-10,1,1,-95,"Conception",2022-06-04
32742,"FirstConc",2024-01-24,82,46,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,452,31,3,-2,-8,1,1,-93,"Conception",2022-06-06
32761,"FirstConc",2024-01-24,82,36,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,454,33,5,0,-6,1,1,-91,"Conception",2022-06-08
32790,"FirstConc",2024-01-24,82,35,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,456,35,7,2,-4,1,1,-89,"Conception",2022-06-10
32811,"FirstConc",2024-01-24,82,78,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,458,37,9,4,-2,1,1,-87,"FirstTrimester",2022-06-12
32835,"FirstConc",2024-01-24,83,2,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,460,39,11,6,0,1,1,-85,"FirstTrimester",2022-06-14
32867,"FirstConc",2024-01-24,83,69,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,462,41,13,8,2,1,1,-83,"FirstTrimester",2022-06-16
32894,"FirstConc",2024-01-24,83,58,"","Rapid_Conc","Hoodoo",12,"GOF035","Sub","F","Helper","Evictor",2022-06-08,NA,464,43,15,10,4,1,1,-81,"FirstTrimester",2022-06-18
33759,"FirstConc",2024-01-24,86,69,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,111,29,1,0,-15,20,1,-100,"Conception",2022-08-16
33774,"FirstConc",2024-01-24,86,36,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,112,30,2,1,-14,20,1,-99,"Conception",2022-08-17
33805,"FirstConc",2024-01-24,86,22,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,114,32,4,3,-12,20,1,-97,"Conception",2022-08-19
33835,"FirstConc",2024-01-24,87,17,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,116,34,6,5,-10,20,1,-95,"Conception",2022-08-21
33869,"FirstConc",2024-01-24,88,7,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,118,36,8,7,-8,20,1,-93,"Conception",2022-08-23
33902,"FirstConc",2024-01-24,87,20,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,120,38,10,9,-6,20,1,-91,"Conception",2022-08-25
33924,"FirstConc",2024-01-24,88,4,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,122,40,12,11,-4,20,1,-89,"Conception",2022-08-27
34024,"FirstConc",2024-01-24,87,53,"","Rapid_Conc","Angol",13,"WAF002","Queen","F","Breeder","Evictor",2022-08-16,NA,130,48,20,19,4,20,1,-81,"FirstTrimester",2022-09-04
34013,"FirstConc",2024-01-24,87,43,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,129,47,19,NA,-14,1,1,-99,"Conception",2022-09-03
34055,"FirstConc",2024-01-24,87,64,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,132,50,22,NA,-11,1,1,-96,"Conception",2022-09-06
34160,"FirstConc",2024-01-24,88,19,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,139,57,29,NA,-4,1,1,-89,"Conception",2022-09-13
34248,"FirstConc",2024-01-24,88,24,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,145,63,35,NA,2,1,1,-83,"FirstTrimester",2022-09-19
38426,"FirstConc",2024-01-24,100,44,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,457,375,347,NA,-9,1,1,-94,"Conception",2023-07-28
38484,"FirstConc",2024-01-24,100,73,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,464,382,354,NA,-2,1,1,-87,"FirstTrimester",2023-08-04
38543,"FirstConc",2024-01-24,100,58,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,470,388,360,NA,4,1,1,-81,"FirstTrimester",2023-08-10
33763,"FirstConc",2024-01-24,86,17,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,122,29,1,0,-14,1,1,-99,"Conception",2022-08-16
33779,"FirstConc",2024-01-24,86,23,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,123,30,2,1,-13,1,1,-98,"Conception",2022-08-17
33809,"FirstConc",2024-01-24,86,45,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,125,32,4,3,-11,1,1,-96,"Conception",2022-08-19
33839,"FirstConc",2024-01-24,87,25,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,127,34,6,5,-9,1,1,-94,"Conception",2022-08-21
33868,"FirstConc",2024-01-24,87,28,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,129,36,8,7,-7,1,1,-92,"Conception",2022-08-23
33901,"FirstConc",2024-01-24,88,10,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,131,38,10,9,-5,1,1,-90,"Conception",2022-08-25
33928,"FirstConc",2024-01-24,88,1,"","Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,133,40,12,11,-3,1,1,-88,"FirstTrimester",2022-08-27
34037,"FirstConc",NA,NA,NA,NA,"Rapid_Conc","DjuDju",15,"MIF016","Sub","F","Helper","Evictor",2022-08-16,NA,141,48,20,19,5,1,1,-80,"FirstTrimester",2022-09-04
33662,"FirstConc",2024-01-24,86,55,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,115,22,-6,-7,-15,9,1,-100,"Conception",2022-08-09
33700,"FirstConc",2024-01-24,86,71,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,118,25,-3,-4,-12,9,1,-97,"Conception",2022-08-12
33739,"FirstConc",2024-01-24,86,58,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,120,27,-1,-2,-10,9,1,-95,"Conception",2022-08-14
33764,"FirstConc",2024-01-24,87,3,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,122,29,1,0,-8,9,1,-93,"Conception",2022-08-16
33776,"FirstConc",2024-01-24,86,63,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,123,30,2,1,-7,9,1,-92,"Conception",2022-08-17
33808,"FirstConc",2024-01-24,86,32,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,125,32,4,3,-5,9,1,-90,"Conception",2022-08-19
33838,"FirstConc",2024-01-24,87,15,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,127,34,6,5,-3,9,1,-88,"FirstTrimester",2022-08-21
33870,"FirstConc",2024-01-24,87,51,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,129,36,8,7,-1,9,1,-86,"FirstTrimester",2022-08-23
33896,"FirstConc",2024-01-24,87,27,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,131,38,10,9,1,9,1,-84,"FirstTrimester",2022-08-25
33929,"FirstConc",2024-01-24,87,30,"","Rapid_Conc","Stella",16,"TSF048","Queen","F","Breeder","Evictor",2022-08-16,NA,133,40,12,11,3,9,1,-82,"FirstTrimester",2022-08-27
36988,"FirstConc",2024-01-24,95,67,"","Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,99,64,37,35,-12,1,1,-97,"Conception",2023-04-08
37080,"FirstConc",2024-01-24,96,57,"","Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,105,70,43,41,-6,1,1,-91,"Conception",2023-04-14
36479,"FirstConc",2024-01-24,93,75,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,620,29,2,1,-15,1,1,-100,"Conception",2023-03-04
36499,"FirstConc",2024-01-24,93,72,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,621,30,3,2,-14,1,1,-99,"Conception",2023-03-05
36530,"FirstConc",2024-01-24,94,43,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,623,32,5,4,-12,1,1,-97,"Conception",2023-03-07
36554,"FirstConc",2024-01-24,94,13,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,625,34,7,6,-10,1,1,-95,"Conception",2023-03-09
36583,"FirstConc",2024-01-24,94,22,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,627,36,9,8,-8,1,1,-93,"Conception",2023-03-11
36613,"FirstConc",2024-01-24,95,4,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,629,38,11,10,-6,1,1,-91,"Conception",2023-03-13
36644,"FirstConc",2024-01-24,94,20,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,631,40,13,12,-4,1,1,-89,"Conception",2023-03-15
36671,"FirstConc",2024-01-24,94,72,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,633,42,15,14,-2,1,1,-87,"FirstTrimester",2023-03-17
36391,"FirstConc",2024-01-24,93,14,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,57,22,-5,-13,-15,1,1,-100,"Conception",2023-02-25
36470,"FirstConc",2024-01-24,93,23,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,63,28,1,-7,-9,1,1,-94,"Conception",2023-03-03
36503,"FirstConc",2024-01-24,94,42,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,65,30,3,-5,-7,1,1,-92,"Conception",2023-03-05
36533,"FirstConc",2024-01-24,94,76,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,67,32,5,-3,-5,1,1,-90,"Conception",2023-03-07
36551,"FirstConc",2024-01-24,95,8,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,69,34,7,-1,-3,1,1,-88,"FirstTrimester",2023-03-09
36586,"FirstConc",2024-01-24,95,7,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,71,36,9,1,-1,1,1,-86,"FirstTrimester",2023-03-11
36619,"FirstConc",2024-01-24,94,24,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,73,38,11,3,1,1,1,-84,"FirstTrimester",2023-03-13
36649,"FirstConc",2024-01-24,94,18,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,75,40,13,5,3,1,1,-82,"FirstTrimester",2023-03-15
36670,"FirstConc",2024-01-24,95,5,"","Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,77,42,15,7,5,1,1,-80,"FirstTrimester",2023-03-17
36507,"FirstConc",2024-01-24,94,56,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,49,30,3,-3,-14,1,1,-99,"Conception",2023-03-05
36529,"FirstConc",2024-01-24,94,59,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,51,32,5,-1,-12,1,1,-97,"Conception",2023-03-07
36565,"FirstConc",2024-01-24,94,26,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,53,34,7,1,-10,1,1,-95,"Conception",2023-03-09
36625,"FirstConc",2024-01-24,94,44,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,57,38,11,5,-6,1,1,-91,"Conception",2023-03-13
36655,"FirstConc",2024-01-24,94,74,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,59,40,13,7,-4,1,1,-89,"Conception",2023-03-15
36683,"FirstConc",2024-01-24,95,58,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,61,42,15,9,-2,1,1,-87,"FirstTrimester",2023-03-17
36713,"FirstConc",2024-01-24,95,72,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,63,44,17,11,0,1,1,-85,"FirstTrimester",2023-03-19
36744,"FirstConc",2024-01-24,95,20,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,65,46,19,13,2,1,1,-83,"FirstTrimester",2023-03-21
36757,"FirstConc",NA,NA,NA,NA,"Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,66,47,20,14,3,1,1,-82,"FirstTrimester",2023-03-22
36397,"FirstConc",2024-01-24,93,48,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,41,22,-5,-215,-14,11,1,-99,"Conception",2023-02-25
36466,"FirstConc",2024-01-24,93,64,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,47,28,1,-209,-8,11,1,-93,"Conception",2023-03-03
36496,"FirstConc",2024-01-24,94,4,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,49,30,3,-207,-6,11,1,-91,"Conception",2023-03-05
36523,"FirstConc",2024-01-24,94,77,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,51,32,5,-205,-4,11,1,-89,"Conception",2023-03-07
36555,"FirstConc",2024-01-24,94,38,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,53,34,7,-203,-2,11,1,-87,"FirstTrimester",2023-03-09
36588,"FirstConc",2024-01-24,94,58,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,55,36,9,-201,0,11,1,-85,"FirstTrimester",2023-03-11
36618,"FirstConc",2024-01-24,94,63,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,57,38,11,-199,2,11,1,-83,"FirstTrimester",2023-03-13
36650,"FirstConc",2024-01-24,94,79,"","Slow_None","WicklowWolf",22,"VGF002","Queen","F","Breeder","Evictee",2023-09-28,NA,59,40,13,-197,4,11,1,-81,"FirstTrimester",2023-03-15
37388,"FirstConc",2024-01-24,97,41,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,215,31,-2,-2,-15,1,1,-100,"Conception",2023-05-08
37439,"FirstConc",2024-01-24,97,11,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,218,34,1,1,-12,1,1,-97,"Conception",2023-05-11
37459,"FirstConc",2024-01-24,97,26,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,220,36,3,3,-10,1,1,-95,"Conception",2023-05-13
37499,"FirstConc",2024-01-24,98,25,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,222,38,5,5,-8,1,1,-93,"Conception",2023-05-15
37526,"FirstConc",2024-01-24,99,4,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,224,40,7,7,-6,1,1,-91,"Conception",2023-05-17
37554,"FirstConc",2024-01-24,98,41,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,226,42,9,9,-4,1,1,-89,"Conception",2023-05-19
37578,"FirstConc",2024-01-24,98,36,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,228,44,11,11,-2,1,1,-87,"FirstTrimester",2023-05-21
37609,"FirstConc",2024-01-24,99,9,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,230,46,13,13,0,1,1,-85,"FirstTrimester",2023-05-23
37645,"FirstConc",2024-01-24,98,80,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,232,48,15,15,2,1,1,-83,"FirstTrimester",2023-05-25
37670,"FirstConc",2024-01-24,99,5,"","Rapid_Conc","Asahi",23,"TIF039","Sub","F","Helper","Evictor",2023-05-10,NA,234,50,17,17,4,1,1,-81,"FirstTrimester",2023-05-27
37384,"FirstConc",2024-01-24,97,49,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,215,31,-2,-6,-14,1,1,-99,"Conception",2023-05-08
37434,"FirstConc",2024-01-24,98,2,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,218,34,1,-3,-11,1,1,-96,"Conception",2023-05-11
37469,"FirstConc",2024-01-24,98,5,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,220,36,3,-1,-9,1,1,-94,"Conception",2023-05-13
37500,"FirstConc",2024-01-24,98,30,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,222,38,5,1,-7,1,1,-92,"Conception",2023-05-15
37524,"FirstConc",2024-01-24,98,65,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,224,40,7,3,-5,1,1,-90,"Conception",2023-05-17
37548,"FirstConc",2024-01-24,98,28,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,226,42,9,5,-3,1,1,-88,"FirstTrimester",2023-05-19
37582,"FirstConc",2024-01-24,98,69,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,228,44,11,7,-1,1,1,-86,"FirstTrimester",2023-05-21
37608,"FirstConc",2024-01-24,98,55,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,230,46,13,9,1,1,1,-84,"FirstTrimester",2023-05-23
37637,"FirstConc",2024-01-24,98,70,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,232,48,15,11,3,1,1,-82,"FirstTrimester",2023-05-25
37673,"FirstConc",2024-01-24,98,10,"","Rapid_Conc","Featherstone",24,"TIF036","Sub","F","Helper","Evictor",2023-05-14,NA,234,50,17,13,5,1,1,-80,"FirstTrimester",2023-05-27
37296,"FirstConc",2024-01-24,97,33,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,96,25,-8,-102,-14,9,1,-99,"Conception",2023-05-02
37386,"FirstConc",2024-01-24,97,58,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,102,31,-2,-96,-8,9,1,-93,"Conception",2023-05-08
37438,"FirstConc",2024-01-24,98,7,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,105,34,1,-93,-5,9,1,-90,"Conception",2023-05-11
37461,"FirstConc",2024-01-24,97,46,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,107,36,3,-91,-3,9,1,-88,"FirstTrimester",2023-05-13
37493,"FirstConc",2024-01-24,97,21,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,109,38,5,-89,-1,9,1,-86,"FirstTrimester",2023-05-15
37520,"FirstConc",2024-01-24,98,62,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,111,40,7,-87,1,9,1,-84,"FirstTrimester",2023-05-17
37549,"FirstConc",2024-01-24,98,56,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,113,42,9,-85,3,9,1,-82,"FirstTrimester",2023-05-19
