"ExperimentalGroup","AnimalID","Sex","Treatment","BS_Original","EvictionStatus","IsolationDate","IsolationPeriod","PairingDate","EvictionDate","EvictionPairingDayDiff","Eviction_GS","EvictionCategory","FirstDCParturitionDate","UrineDate","UrineNumber","UrineDelay","VolumeCollected","NextParturition_ParturitionDate","NextParturition_ParturitionColony"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-05,31160,NA,1.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-07,31178,NA,0.7,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-10,31219,NA,1.1,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-13,31259,NA,0.9,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-16,31293,NA,1.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-18,31320,NA,1.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-20,31344,NA,0.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-22,31368,NA,0.3,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-24,31395,NA,1.1,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-26,31418,NA,0.7,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-02-28,31442,NA,0.9,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-02,31466,NA,1.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-04,31491,NA,0.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-06,31519,NA,1.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-07,31536,NA,1,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-09,31563,NA,1.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-11,31588,NA,0.6,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-14,31628,NA,1.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-21,31723,NA,1.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-23,31745,NA,1.2,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-03-28,31801,NA,1.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-04-04,31898,NA,0.7,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-04-13,32031,NA,0.9,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-05-11,32399,NA,1.5,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-05-18,32496,NA,0.4,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-05-25,32594,NA,0.9,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-06-01,32675,NA,1.8,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-06-08,32763,NA,0.2,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-06-14,32836,NA,0.2,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-06-22,32952,NA,0.8,2022-07-02,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-07-04,33135,NA,1,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-07-10,33219,NA,0.4,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-07-17,33324,NA,0.3,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-07-24,33432,NA,1,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-07-31,33528,NA,1,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-08-14,33733,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-09-07,34075,NA,0.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-11-16,35034,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-11-22,35104,NA,1.1,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-11-29,35201,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-12-06,35305,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-12-13,35400,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-12-20,35494,NA,1.8,2022-12-28,"DarlingBrew"
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-12-28,35560,NA,0.5,NA,NA
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2022-12-29,35578,NA,1.5,NA,NA
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2023-01-18,35845,NA,1.8,NA,NA
"DarlingBrew","RRF006","F","Sub","Helper","Evictor",2022-01-18,28,2022-02-15,2022-03-08,21,"PreFirstConception","Early",2022-07-02,2023-03-28,36838,NA,1,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-03,30792,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-09,30871,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-13,30922,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-18,30971,NA,0.75,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-18,30971,NA,0.75,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-22,31026,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-24,31041,NA,0.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-27,31077,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-01-30,31100,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-02,31133,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-05,31161,NA,1.2,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-07,31182,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-10,31222,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-13,31260,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-16,31292,NA,1.2,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-18,31319,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-20,31343,NA,0.9,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-22,31369,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-24,31394,NA,1,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-26,31421,NA,0.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-02-28,31443,NA,0.9,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-02,31469,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-04,31490,NA,0.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-06,31518,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-07,31535,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-09,31562,NA,1.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-11,31589,NA,0.4,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-14,31627,NA,1.3,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-03-23,31746,NA,1.5,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-06-11,32799,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-08-02,33559,NA,1.7,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2022-09-07,34070,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-01-12,35757,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-01-15,35803,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-01-18,35855,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-01-25,35955,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-02-01,36043,NA,1.7,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-02-08,36147,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-02-15,36244,NA,1.8,NA,NA
"DarlingBrew","RRF010","F","Sub","Helper","Evictee",2022-01-18,28,2022-02-15,2022-03-08,21,NA,"Early",NA,2023-02-21,36333,NA,1.8,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2021-11-14,30292,NA,1.8,2021-12-23,"RuRu"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2021-11-22,30377,NA,1.8,2021-12-23,"RuRu"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2021-12-24,30731,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-03,30793,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-05,30814,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-09,30874,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-13,30918,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-16,30954,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-18,30974,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-18,30974,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-22,31025,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-24,31043,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-27,31083,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-01-30,31104,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-02,31143,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-05,31158,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-07,31183,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-10,31218,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-13,31261,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-16,31297,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-18,31317,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-20,31342,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-22,31370,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-24,31393,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-26,31422,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-02-28,31440,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-02,31468,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-04,31492,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-06,31521,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-07,31538,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-14,31630,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-21,31729,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-03-28,31807,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-04-04,31891,NA,1.5,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-04-13,32035,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-04-20,32108,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-04-26,32193,NA,0.9,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-04-30,32248,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-01,32259,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-03,32298,NA,0.7,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-05,32316,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-08,32358,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-10,32393,NA,0.3,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-13,32437,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-18,32495,NA,1,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-05-25,32595,NA,1.4,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-06-01,32684,NA,1.8,2022-06-10,"LCT001"
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-06-11,32803,NA,1.8,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-06-13,32830,NA,1.8,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-06-18,32898,NA,1.8,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-06-26,33017,NA,0.6,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-07-28,33493,NA,1,NA,NA
"Licher","VGF001","F","Queen","Breeder","Evictee",2022-01-18,28,2022-02-15,2022-04-28,72,"SecondTrimester","Late",2022-06-10,2022-08-04,33589,NA,1.7,NA,NA
