"AnimalID","Date","DateType","Weight_DayDiff","Weight","WeightDiff_Type"
"CUF031",2022-06-07,"Urine",0,114,"Before"
"CUF031",2022-06-13,"Urine",0,118,"Before"
"CUF031",2022-06-23,"Urine",0,109,"Before"
"CUF031",2022-08-01,"Urine",0,120,"Before"
"CUF031",2022-08-15,"Urine",0,117,"Before"
"CUF031",2022-10-27,"Urine",0,119,"Before"
"CUF031",2022-11-03,"Urine",0,122,"Before"
"CUF031",2022-11-12,"Urine",0,127,"Before"
"CUF031",2022-11-17,"Urine",0,126,"Before"
"CUF031",2022-11-24,"Urine",0,130.5,"Before"
"CUF031",2022-12-01,"Urine",0,136,"Before"
"CUF031",2022-12-08,"Urine",0,140,"Before"
"CUF031",2022-12-19,"Urine",0,126,"Before"
"CUF031",2023-03-03,"Urine",0,117,"Before"
"CUF031",2023-03-10,"Urine",0,115,"Before"
"CUF031",2023-03-20,"Urine",0,113,"Before"
"VIM011",2022-01-25,"Urine",0,198,"Before"
"VIM011",2022-02-15,"Urine",0,191,"Before"
"VIM011",2022-02-17,"Urine",0,199,"Before"
"VIM011",2022-03-14,"Urine",0,198,"Before"
"VIM011",2022-05-14,"Urine",0,198,"Before"
"VIM011",2022-10-13,"Urine",0,175,"Before"
"VIM011",2022-10-19,"Urine",0,174,"Before"
"VIM011",2023-03-20,"Urine",0,173,"Before"
"COF014",2021-11-06,"Urine",0,156,"Before"
"COF014",2021-12-13,"Urine",0,160,"Before"
"COF014",2021-12-27,"Urine",0,146,"Before"
"COF014",2022-01-03,"Urine",0,151,"Before"
"COF014",2022-01-05,"Urine",0,141,"Before"
"COF014",2022-01-09,"Urine",0,152,"Before"
"COF014",2022-01-13,"Urine",0,146,"Before"
"COF014",2022-01-16,"Urine",0,144,"Before"
"COF014",2022-01-18,"Urine",0,145,"Before"
"COF014",2022-01-22,"Urine",0,151,"Before"
"COF014",2022-01-24,"Urine",0,149,"Before"
"COF014",2022-01-27,"Urine",0,146,"Before"
"COF014",2022-01-30,"Urine",0,147,"Before"
"COF014",2022-02-02,"Urine",0,144,"Before"
"COF014",2022-02-05,"Urine",0,148,"Before"
"COF014",2022-02-07,"Urine",0,142,"Before"
"COF014",2022-02-10,"Urine",0,145,"Before"
"COF014",2022-02-13,"Urine",0,151,"Before"
"COF014",2022-02-16,"Urine",0,147,"Before"
"COF014",2022-02-18,"Urine",0,157,"Before"
"COF014",2022-02-20,"Urine",0,158,"Before"
"COF014",2022-02-22,"Urine",0,150,"Before"
"COF014",2022-02-24,"Urine",0,155,"Before"
"COF014",2022-02-26,"Urine",0,151,"Before"
"COF014",2022-02-28,"Urine",0,156,"Before"
"COF014",2022-03-02,"Urine",0,148,"Before"
"COF014",2022-03-04,"Urine",0,152,"Before"
"COF014",2022-03-06,"Urine",0,150,"Before"
"COF014",2022-03-07,"Urine",0,154.5,"Before"
"COF014",2022-03-14,"Urine",0,156,"Before"
"COF014",2022-03-21,"Urine",0,161,"Before"
"COF014",2022-03-28,"Urine",0,170,"Before"
"COF014",2022-04-04,"Urine",0,173.5,"Before"
"COF014",2022-04-06,"Urine",0,166,"Before"
"COF014",2022-04-13,"Urine",0,177,"Before"
"COF014",2022-04-19,"Urine",0,181,"Before"
"COF014",2022-04-26,"Urine",0,191,"Before"
"COF014",2022-05-03,"Urine",0,197,"Before"
"COF014",2022-05-11,"Urine",0,204,"Before"
"COF014",2022-05-15,"Urine",0,154,"Before"
"COF014",2022-05-21,"Urine",0,151,"Before"
"COF014",2022-05-30,"Urine",0,152,"Before"
"COF014",2022-06-13,"Urine",0,157,"Before"
"COF014",2022-06-27,"Urine",0,160,"Before"
"COF014",2022-07-04,"Urine",0,167,"Before"
"COF014",2022-07-11,"Urine",0,165.5,"Before"
"COF014",2022-07-18,"Urine",0,171,"Before"
"COF014",2022-07-25,"Urine",0,170,"Before"
"COF014",2022-08-01,"Urine",0,187,"Before"
"COF014",2022-08-08,"Urine",0,199,"Before"
"COF014",2022-08-09,"Urine",0,168,"Before"
"COF014",2022-08-15,"Urine",0,159,"Before"
"COF014",2022-10-05,"Urine",0,161,"Before"
"COF014",2022-10-12,"Urine",0,161,"Before"
"COF014",2022-10-19,"Urine",0,168,"Before"
"COF014",2022-10-26,"Urine",0,176,"Before"
"COF014",2022-11-02,"Urine",0,182,"Before"
"COF014",2022-11-12,"Urine",0,197,"Before"
"COF014",2022-11-17,"Urine",0,187,"Before"
"COF014",2022-11-24,"Urine",0,152,"Before"
"COF014",2022-12-01,"Urine",0,166,"Before"
"COF014",2022-12-08,"Urine",0,157,"Before"
"COF014",2023-03-17,"Urine",0,165,"Before"
"COF014",2023-03-22,"Urine",0,161,"Before"
"COF014",2023-03-30,"Urine",0,170,"Before"
"COF014",2023-04-06,"Urine",0,176,"Before"
"COF014",2023-04-13,"Urine",0,175.5,"Before"
"COF014",2023-04-20,"Urine",0,189,"Before"
"COF014",2023-04-24,"Urine",0,188,"Before"
"COF014",2023-05-02,"Urine",0,165,"Before"
"COF014",2023-05-24,"Urine",0,173,"Before"
"COF014",2023-07-19,"Urine",0,161,"Before"
"COF014",2023-07-27,"Urine",0,151,"Before"
"COF014",2023-08-02,"Urine",0,152.666666666667,"Before"
"COF014",2023-08-09,"Urine",0,158,"Before"
"COF014",2023-08-23,"Urine",0,158,"Before"
"COF014",2023-09-06,"Urine",0,168,"Before"
"COF014",2023-09-19,"Urine",-1,178,"Before"
"COF014",2023-09-27,"Urine",0,153,"Before"
"COF014",2023-10-03,"Urine",0,155,"Before"
"COF014",2023-10-11,"Urine",0,160,"Before"
"COF014",2023-10-18,"Urine",0,163,"Before"
"KBF006",2021-11-06,"Urine",0,93,"Before"
"KBF006",2022-01-03,"Urine",0,105,"Before"
"KBF006",2022-01-09,"Urine",0,107,"Before"
"KBF006",2022-01-13,"Urine",0,104.5,"Before"
"KBF006",2022-01-18,"Urine",0,100,"Before"
"KBF006",2022-01-22,"Urine",0,110,"Before"
"KBF006",2022-01-24,"Urine",0,109,"Before"
"KBF006",2022-01-27,"Urine",0,108,"Before"
"KBF006",2022-01-30,"Urine",0,112,"Before"
"KBF006",2022-02-02,"Urine",0,111,"Before"
"KBF006",2022-02-05,"Urine",0,111,"Before"
"KBF006",2022-02-07,"Urine",0,113,"Before"
"KBF006",2022-02-10,"Urine",0,111,"Before"
"KBF006",2022-02-13,"Urine",0,112,"Before"
"KBF006",2022-02-16,"Urine",0,112,"Before"
"KBF006",2022-02-18,"Urine",0,113,"Before"
"KBF006",2022-02-20,"Urine",0,117,"Before"
"KBF006",2022-02-22,"Urine",0,116,"Before"
"KBF006",2022-02-24,"Urine",0,119,"Before"
"KBF006",2022-02-26,"Urine",0,120,"Before"
"KBF006",2022-02-28,"Urine",0,122,"Before"
"KBF006",2022-03-02,"Urine",0,117,"Before"
"KBF006",2022-03-04,"Urine",0,118,"Before"
"KBF006",2022-03-06,"Urine",0,118,"Before"
"KBF006",2022-03-07,"Urine",0,123,"Before"
"KBF006",2022-03-14,"Urine",0,125,"Before"
"KBF006",2022-03-21,"Urine",0,127,"Before"
"KBF006",2022-03-28,"Urine",0,143,"Before"
"KBF006",2022-04-04,"Urine",0,137.5,"Before"
"KBF006",2022-04-06,"Urine",0,135,"Before"
"KBF006",2022-04-13,"Urine",0,149,"Before"
"KBF006",2022-04-19,"Urine",0,145.5,"Before"
"KBF006",2022-04-26,"Urine",0,148,"Before"
"KBF006",2022-05-03,"Urine",0,146,"Before"
"KBF006",2022-05-11,"Urine",0,160,"Before"
"KBF006",2022-05-17,"Urine",0,144,"Before"
"KBF006",2022-05-26,"Urine",0,138,"Before"
"KBF006",2022-05-30,"Urine",0,131,"Before"
"KBF006",2022-06-07,"Urine",0,132,"Before"
"KBF006",2022-06-13,"Urine",0,131,"Before"
"KBF006",2022-06-27,"Urine",0,128.5,"Before"
"KBF006",2022-07-04,"Urine",0,136,"Before"
"KBF006",2022-07-11,"Urine",0,130.5,"Before"
"KBF006",2022-07-18,"Urine",0,139,"Before"
"KBF006",2022-07-25,"Urine",0,134.5,"Before"
"KBF006",2022-07-26,"Urine",0,141,"Before"
"KBF006",2022-08-01,"Urine",0,141,"Before"
"KBF006",2022-08-08,"Urine",0,143.5,"Before"
"KBF006",2022-08-15,"Urine",0,148,"Before"
"KBF006",2022-08-22,"Urine",0,148,"Before"
"KBF006",2022-08-30,"Urine",0,152,"Before"
"KBF006",2022-09-06,"Urine",0,161,"Before"
"KBF006",2022-09-13,"Urine",0,162,"Before"
"KBF006",2022-09-15,"Urine",0,138,"Before"
"KBF006",2022-09-19,"Urine",0,136,"Before"
"KBF006",2022-09-26,"Urine",0,138,"Before"
"KBF006",2022-10-03,"Urine",0,138,"Before"
"KBF006",2023-01-10,"Urine",0,145,"Before"
"KBF006",2023-01-17,"Urine",0,144.5,"Before"
"KBF006",2023-01-24,"Urine",0,142,"Before"
"KBF006",2023-01-31,"Urine",0,145,"Before"
"KBF006",2023-02-07,"Urine",0,155,"Before"
"KBF006",2023-02-14,"Urine",0,152.5,"Before"
"KBF006",2023-02-21,"Urine",0,151,"Before"
"KBF006",2023-02-28,"Urine",0,139,"Before"
"KBF006",2023-03-02,"Urine",0,133,"Before"
"KBF006",2023-03-07,"Urine",0,131,"Before"
"KBF006",2023-03-14,"Urine",0,140,"Before"
"KBF006",2023-03-20,"Urine",0,138,"Before"
"KBF006",2023-04-18,"Urine",0,144,"Before"
"KBF006",2023-04-24,"Urine",0,144,"Before"
"KBF006",2023-05-01,"Urine",0,149.25,"Before"
"KBF006",2023-05-08,"Urine",0,158,"Before"
"KBF006",2023-05-15,"Urine",0,162,"Before"
"KBF006",2023-05-22,"Urine",0,166,"Before"
"KBF006",2023-05-29,"Urine",0,177.5,"Before"
"KBF006",2023-06-05,"Urine",0,183,"Before"
"KBF006",2023-06-12,"Urine",0,183,"Before"
"KBF006",2023-06-15,"Urine",0,148,"Before"
"KBF006",2023-06-26,"Urine",0,142,"Before"
"KBF006",2023-08-12,"Urine",0,130,"Before"
"KBF006",2023-08-25,"Urine",0,123,"Before"
"KBF006",2023-09-09,"Urine",0,132,"Before"
"KBF006",2023-09-24,"Urine",0,144,"Before"
"KBF006",2023-10-06,"Urine",0,145,"Before"
"DVM009",2021-12-09,"Urine",0,202,"Before"
"DVM009",2021-12-14,"Urine",0,209,"Before"
"DVM009",2022-01-20,"Urine",0,206.5,"Before"
"DVM009",2022-02-02,"Urine",0,205,"Before"
"DVM009",2022-02-15,"Urine",0,220,"Before"
"DVM009",2022-02-28,"Urine",0,215,"Before"
"DVM009",2022-03-14,"Urine",0,210,"Before"
"DVM009",2022-05-14,"Urine",0,218,"Before"
"DVM009",2022-12-03,"Urine",0,199,"Before"
"DVM009",2022-12-10,"Urine",0,201,"Before"
"DVM009",2023-06-05,"Urine",0,203,"Before"
"DVM009",2023-06-08,"Urine",0,200,"Before"
"Z3F043",2022-01-16,"Urine",0,160,"Before"
"Z3F043",2022-01-27,"Urine",0,140,"Before"
"Z3F043",2022-02-05,"Urine",0,145,"Before"
"Z3F043",2022-02-07,"Urine",0,143,"Before"
"Z3F043",2022-02-09,"Urine",0,131,"Before"
"Z3F043",2022-02-15,"Urine",0,132,"Before"
"Z3F043",2022-02-17,"Urine",0,127,"Before"
"Z3F043",2022-03-01,"Urine",0,131.666666666667,"Before"
"Z3F043",2022-03-03,"Urine",0,132,"Before"
"Z3F043",2022-03-05,"Urine",0,132,"Before"
"Z3F043",2022-03-07,"Urine",0,131,"Before"
"Z3F043",2022-03-09,"Urine",0,136,"Before"
"Z3F043",2022-03-11,"Urine",0,133,"Before"
"Z3F043",2022-03-13,"Urine",0,127,"Before"
"Z3F043",2022-03-15,"Urine",0,136,"Before"
"Z3F043",2022-03-17,"Urine",0,136,"Before"
"Z3F043",2022-03-19,"Urine",0,131,"Before"
"Z3F043",2022-03-21,"Urine",0,136,"Before"
"Z3F043",2022-03-23,"Urine",0,134,"Before"
"Z3F043",2022-03-25,"Urine",0,138,"Before"
"Z3F043",2022-03-27,"Urine",0,136,"Before"
"Z3F043",2022-03-30,"Urine",0,137,"Before"
"Z3F043",2022-03-31,"Urine",0,126,"Before"
"Z3F043",2022-04-02,"Urine",0,136,"Before"
"Z3F043",2022-04-04,"Urine",0,132,"Before"
"Z3F043",2022-04-06,"Urine",0,130,"Before"
"Z3F043",2022-04-09,"Urine",0,132,"Before"
"Z3F043",2022-04-12,"Urine",0,136,"Before"
"Z3F043",2022-04-16,"Urine",0,132,"Before"
"Z3F043",2022-04-19,"Urine",0,131,"Before"
"Z3F043",2022-04-23,"Urine",0,128,"Before"
"Z3F043",2022-04-25,"Urine",0,128.5,"Before"
"Z3F043",2022-04-29,"Urine",0,128,"Before"
"Z3F043",2022-04-30,"Urine",0,130,"Before"
"Z3F043",2022-05-01,"Urine",0,137,"Before"
"Z3F043",2022-05-03,"Urine",0,130,"Before"
"Z3F043",2022-05-05,"Urine",0,136,"Before"
"Z3F043",2022-05-08,"Urine",0,134,"Before"
"Z3F043",2022-05-13,"Urine",0,137,"Before"
"Z3F043",2022-05-15,"Urine",0,137,"Before"
"Z3F043",2022-05-18,"Urine",0,136,"Before"
"Z3F043",2022-05-20,"Urine",0,137,"Before"
"Z3F043",2022-05-27,"Urine",0,133,"Before"
"Z3F043",2022-06-04,"Urine",0,135,"Before"
"Z3F043",2022-06-12,"Urine",0,130,"Before"
"Z3F043",2022-06-19,"Urine",0,131,"Before"
"Z3F043",2022-06-26,"Urine",0,124,"Before"
"Z3F043",2022-07-03,"Urine",0,134,"Before"
"Z3F043",2022-07-11,"Urine",0,126.333333333333,"Before"
"Z3F043",2022-07-17,"Urine",0,119,"Before"
"Z3F043",2022-07-25,"Urine",0,129.5,"Before"
"Z3F043",2022-07-31,"Urine",0,130,"Before"
"Z3F043",2022-08-07,"Urine",0,132,"Before"
"Z3F043",2022-08-14,"Urine",0,132,"Before"
"Z3F043",2022-08-21,"Urine",0,134,"Before"
"Z3F043",2022-08-28,"Urine",0,137,"Before"
"Z3F043",2022-09-04,"Urine",0,141,"Before"
"Z3F043",2022-09-06,"Urine",0,138,"Before"
"Z3F043",2022-09-11,"Urine",0,138,"Before"
"Z3F043",2022-09-18,"Urine",0,143,"Before"
"Z3F043",2022-09-25,"Urine",0,149,"Before"
"Z3F043",2022-09-28,"Urine",0,143,"Before"
"Z3F043",2022-09-30,"Urine",0,151,"Before"
"Z3F043",2022-10-02,"Urine",0,160,"Before"
"Z3F043",2022-10-04,"Urine",0,164,"Before"
"Z3F043",2022-10-06,"Urine",0,160,"Before"
"Z3F043",2022-10-09,"Urine",0,169,"Before"
"Z3F043",2022-10-11,"Urine",0,169,"Before"
"Z3F043",2022-10-24,"Urine",0,143,"Before"
"Z3F043",2022-10-27,"Urine",0,136,"Before"
"Z3F043",2022-11-04,"Urine",0,137,"Before"
"Z3F043",2022-12-29,"Urine",0,139,"Before"
"Z3F043",2023-01-12,"Urine",0,133,"Before"
"Z3F043",2023-01-15,"Urine",0,134,"Before"
"Z3F043",2023-01-18,"Urine",0,133.5,"Before"
"Z3F043",2023-01-25,"Urine",0,133,"Before"
"Z3F043",2023-02-01,"Urine",0,134,"Before"
"Z3F043",2023-02-08,"Urine",0,137,"Before"
"Z3F043",2023-02-15,"Urine",0,132,"Before"
"Z3F043",2023-02-21,"Urine",0,136,"Before"
"TMF002",2022-01-16,"Urine",0,98,"Before"
"TMF002",2022-02-14,"Urine",0,101,"Before"
"TMF002",2022-03-21,"Urine",0,113,"Before"
"TMF002",2022-03-31,"Urine",0,122,"Before"
"TMF002",2022-04-02,"Urine",0,118,"Before"
"TMF002",2022-04-04,"Urine",0,119,"Before"
"TMF002",2022-04-06,"Urine",0,119.5,"Before"
"TMF002",2022-04-09,"Urine",0,120,"Before"
"TMF002",2022-04-12,"Urine",0,120,"Before"
"TMF002",2022-04-16,"Urine",0,120,"Before"
"TMF002",2022-04-19,"Urine",0,123,"Before"
"TMF002",2022-04-23,"Urine",0,122,"Before"
"TMF002",2022-04-25,"Urine",0,124.333333333333,"Before"
"TMF002",2022-04-29,"Urine",0,126,"Before"
"TMF002",2022-04-30,"Urine",0,129,"Before"
"TMF002",2022-05-01,"Urine",0,127,"Before"
"TMF002",2022-05-03,"Urine",0,129,"Before"
"TMF002",2022-05-05,"Urine",0,128,"Before"
"TMF002",2022-05-08,"Urine",0,140,"Before"
"TMF002",2022-05-13,"Urine",0,131,"Before"
"TMF002",2022-05-15,"Urine",0,138,"Before"
"TMF002",2022-05-18,"Urine",0,138,"Before"
"TMF002",2022-05-20,"Urine",0,142,"Before"
"TMF002",2022-05-27,"Urine",0,131,"Before"
"TMF002",2022-06-04,"Urine",0,138,"Before"
"TMF002",2022-06-12,"Urine",0,139,"Before"
"TMF002",2022-06-19,"Urine",0,136,"Before"
"TMF002",2022-06-26,"Urine",0,143,"Before"
"TMF002",2022-07-03,"Urine",0,143,"Before"
"TMF002",2022-07-11,"Urine",0,130.5,"Before"
"TMF002",2022-07-17,"Urine",0,124,"Before"
"TMF002",2022-07-25,"Urine",0,132,"Before"
"TMF002",2022-07-31,"Urine",0,129,"Before"
"TMF002",2022-08-07,"Urine",0,136,"Before"
"TMF002",2022-08-14,"Urine",0,132,"Before"
"TMF002",2022-08-21,"Urine",0,135,"Before"
"TMF002",2022-08-28,"Urine",0,135,"Before"
"TMF002",2022-09-04,"Urine",0,134,"Before"
"TMF002",2022-09-11,"Urine",0,126,"Before"
"TMF002",2022-09-18,"Urine",0,137,"Before"
"TMF002",2022-09-25,"Urine",0,143,"Before"
"TMF002",2022-09-28,"Urine",0,134,"Before"
"TMF002",2022-09-30,"Urine",0,139,"Before"
"TMF002",2022-10-02,"Urine",0,141,"Before"
"TMF002",2022-10-04,"Urine",0,147,"Before"
"TMF002",2022-10-06,"Urine",0,141,"Before"
"TMF002",2022-10-09,"Urine",0,144,"Before"
"TMF002",2022-10-11,"Urine",0,142,"Before"
"TMF002",2022-10-23,"Urine",0,146,"Before"
"TMF002",2022-10-25,"Urine",0,145,"Before"
"TMF002",2022-10-30,"Urine",0,146,"Before"
"TMF002",2022-11-06,"Urine",0,145,"Before"
"TMF002",2022-11-13,"Urine",0,145,"Before"
"TMF002",2022-11-20,"Urine",0,153,"Before"
"TMF002",2022-11-25,"Urine",0,149,"Before"
"TMF002",2022-12-04,"Urine",0,160,"Before"
"TMF002",2022-12-11,"Urine",0,165,"Before"
"TMF002",2022-12-20,"Urine",0,165,"Before"
"TMF002",2022-12-23,"Urine",0,175,"Before"
"TMF002",2022-12-29,"Urine",0,144,"Before"
"TMF002",2023-01-03,"Urine",0,137,"Before"
"TMF002",2023-01-11,"Urine",0,133,"Before"
"TMF002",2023-02-19,"Urine",0,123,"Before"
"TMF002",2023-04-26,"Urine",0,141,"Before"
"TMF002",2023-05-03,"Urine",0,146,"Before"
"TMF002",2023-06-13,"Urine",0,141,"Before"
"TMF002",2023-06-26,"Urine",0,137,"Before"
"TMF002",2023-07-03,"Urine",0,132,"Before"
"TMF002",2023-07-17,"Urine",0,134,"Before"
"TMF002",2023-07-24,"Urine",0,141,"Before"
"TMF002",2023-07-27,"Urine",0,138,"Before"
"TMF002",2023-07-31,"Urine",0,143.333333333333,"Before"
"TMF002",2023-08-07,"Urine",0,149,"Before"
"TMF002",2023-08-14,"Urine",0,147,"Before"
"TMF002",2023-08-21,"Urine",0,151,"Before"
"TMF002",2023-08-28,"Urine",0,151,"Before"
"TMF002",2023-09-06,"Urine",0,157,"Before"
"TMF002",2023-09-11,"Urine",0,158,"Before"
"TMF002",2023-09-20,"Urine",0,172,"Before"
"TMF002",2023-09-27,"Urine",0,142,"Before"
"TMF002",2023-10-03,"Urine",0,134.5,"Before"
"TMF002",2023-10-18,"Urine",0,135,"Before"
"DVM010",2022-01-25,"Urine",0,158,"Before"
"DVM010",2022-04-16,"Urine",0,160,"Before"
"DVM010",2022-04-28,"Urine",0,163,"Before"
"DVM010",2022-05-14,"Urine",0,174,"Before"
"DVM010",2022-06-11,"Urine",0,167,"Before"
"DVM010",2022-07-27,"Urine",0,170,"Before"
"DVM010",2022-09-28,"Urine",0,161,"Before"
"DVM010",2022-10-04,"Urine",0,173,"Before"
"DVM010",2022-10-11,"Urine",0,173,"Before"
"DVM010",2022-10-25,"Urine",0,166,"Before"
"DVM010",2022-12-04,"Urine",0,167,"Before"
"DVM010",2022-12-09,"Urine",0,166,"Before"
"DVM010",2023-02-19,"Urine",0,161,"Before"
"DVM010",2023-05-03,"Urine",0,171,"Before"
"DVM010",2023-06-05,"Urine",0,180,"Before"
"DVM010",2023-06-12,"Urine",0,170,"Before"
"WAF041",2022-02-15,"Urine",0,149,"Before"
"WAF041",2022-03-31,"Urine",0,156,"Before"
"WAF041",2022-04-02,"Urine",0,154,"Before"
"WAF041",2022-04-04,"Urine",0,156.5,"Before"
"WAF041",2022-04-06,"Urine",0,152,"Before"
"WAF041",2022-04-09,"Urine",0,154,"Before"
"WAF041",2022-04-12,"Urine",0,153,"Before"
"WAF041",2022-04-16,"Urine",0,155,"Before"
"WAF041",2022-04-19,"Urine",0,157,"Before"
"WAF041",2022-04-23,"Urine",0,155,"Before"
"WAF041",2022-04-25,"Urine",0,160,"Before"
"WAF041",2022-04-29,"Urine",0,159,"Before"
"WAF041",2022-04-30,"Urine",0,159,"Before"
"WAF041",2022-05-01,"Urine",0,159.2,"Before"
"WAF041",2022-05-03,"Urine",0,157,"Before"
"WAF041",2022-05-05,"Urine",0,160,"Before"
"WAF041",2022-05-08,"Urine",0,160,"Before"
"WAF041",2022-05-10,"Urine",0,155.75,"Before"
"WAF041",2022-05-13,"Urine",0,161,"Before"
"WAF041",2022-05-20,"Urine",0,160,"Before"
"WAF041",2022-05-27,"Urine",0,161,"Before"
"WAF041",2022-06-04,"Urine",0,160,"Before"
"WAF041",2022-06-12,"Urine",0,160,"Before"
"WAF041",2022-06-20,"Urine",0,163,"Before"
"WAF041",2022-06-27,"Urine",0,160.5,"Before"
"WAF041",2022-07-04,"Urine",0,170,"Before"
"WAF041",2022-07-11,"Urine",0,165.5,"Before"
"WAF041",2022-07-18,"Urine",0,169,"Before"
"WAF041",2022-07-22,"Urine",0,164,"Before"
"WAF041",2022-07-29,"Urine",0,173,"Before"
"WAF041",2022-08-06,"Urine",0,158,"Before"
"WAF041",2022-08-12,"Urine",0,155,"Before"
"WAF041",2022-08-20,"Urine",0,151,"Before"
"WAF041",2022-08-26,"Urine",0,148,"Before"
"WAF041",2022-09-02,"Urine",0,146,"Before"
"WAF041",2022-09-18,"Urine",0,143,"Before"
"WAF041",2022-10-10,"Urine",0,157,"Before"
"WAF041",2022-10-16,"Urine",0,162,"Before"
"WAF041",2022-10-23,"Urine",0,168,"Before"
"WAF041",2022-10-30,"Urine",0,171,"Before"
"WAF041",2022-11-06,"Urine",0,170,"Before"
"WAF041",2022-11-13,"Urine",0,172,"Before"
"WAF041",2022-11-20,"Urine",0,140,"Before"
"WAF041",2022-11-25,"Urine",0,141,"Before"
"WAF041",2022-12-04,"Urine",0,128,"Before"
"WAF041",2023-02-11,"Urine",0,150,"Before"
"WAF041",2023-02-27,"Urine",0,152,"Before"
"WAF041",2023-03-16,"Urine",0,142,"Before"
"WAF041",2023-03-29,"Urine",0,144,"Before"
"WAF045",2022-02-15,"Urine",0,128,"Before"
"WAF045",2022-03-31,"Urine",0,137,"Before"
"WAF045",2022-04-02,"Urine",0,137,"Before"
"WAF045",2022-04-04,"Urine",0,142,"Before"
"WAF045",2022-04-06,"Urine",0,137,"Before"
"WAF045",2022-04-09,"Urine",0,141,"Before"
"WAF045",2022-04-12,"Urine",0,140,"Before"
"WAF045",2022-04-16,"Urine",0,140,"Before"
"WAF045",2022-04-19,"Urine",0,143,"Before"
"WAF045",2022-04-23,"Urine",0,144,"Before"
"WAF045",2022-04-25,"Urine",0,144.333333333333,"Before"
"WAF045",2022-04-29,"Urine",0,141,"Before"
"WAF045",2022-05-01,"Urine",0,143.666666666667,"Before"
"WAF045",2022-05-03,"Urine",0,140,"Before"
"WAF045",2022-05-05,"Urine",0,143,"Before"
"WAF045",2022-05-08,"Urine",0,146,"Before"
"WAF045",2022-05-10,"Urine",0,142,"Before"
"WAF045",2022-05-13,"Urine",0,143,"Before"
"WAF045",2022-08-01,"Urine",0,163,"Before"
"WAF045",2022-10-30,"Urine",0,161,"Before"
"WAF045",2023-01-12,"Urine",0,165,"Before"
"WAF045",2023-01-15,"Urine",0,164,"Before"
"WAF045",2023-01-18,"Urine",0,168,"Before"
"WAF045",2023-01-25,"Urine",0,168,"Before"
"WAF045",2023-02-01,"Urine",0,160,"Before"
"WAF045",2023-02-08,"Urine",0,160,"Before"
"WAF045",2023-02-15,"Urine",0,158,"Before"
"WAF045",2023-02-21,"Urine",0,160.5,"Before"
"COM009",2021-12-07,"Urine",0,174,"Before"
"COM009",2021-12-10,"Urine",0,171,"Before"
"COM009",2022-01-20,"Urine",0,168.666666666667,"Before"
"COM009",2022-02-02,"Urine",0,172,"Before"
"COM009",2022-04-16,"Urine",0,182,"Before"
"COM009",2022-04-28,"Urine",0,174,"Before"
"COM009",2022-05-14,"Urine",0,174,"Before"
"COM009",2022-06-11,"Urine",0,167,"Before"
"COM009",2022-07-27,"Urine",0,169,"Before"
"COM009",2022-11-29,"Urine",0,163,"Before"
"COM009",2022-12-03,"Urine",0,172,"Before"
"COM009",2023-03-29,"Urine",0,156.5,"Before"
"WEF005",2022-02-23,"Urine",0,164,"Before"
"WEF005",2022-02-25,"Urine",0,166,"Before"
"WEF005",2022-02-27,"Urine",0,168,"Before"
"WEF005",2022-03-01,"Urine",0,177,"Before"
"WEF005",2022-03-03,"Urine",0,181,"Before"
"WEF005",2022-03-05,"Urine",0,139,"Before"
"WEF005",2022-03-07,"Urine",0,123,"Before"
"WEF005",2022-03-09,"Urine",0,137,"Before"
"WEF005",2022-03-11,"Urine",0,136,"Before"
"WEF005",2022-03-13,"Urine",0,134,"Before"
"WEF005",2022-03-15,"Urine",0,137,"Before"
"WEF005",2022-03-17,"Urine",0,130.5,"Before"
"WEF005",2022-03-19,"Urine",0,133,"Before"
"WEF005",2022-03-21,"Urine",0,128,"Before"
"WEF005",2022-03-23,"Urine",0,133,"Before"
"WEF005",2022-03-26,"Urine",0,130,"Before"
"WEF005",2022-03-27,"Urine",0,127,"Before"
"WEF005",2022-03-29,"Urine",0,126,"Before"
"WEF005",2022-03-31,"Urine",0,130,"Before"
"WEF005",2022-04-02,"Urine",0,130,"Before"
"WEF005",2022-04-04,"Urine",0,129,"Before"
"WEF005",2022-04-06,"Urine",0,135,"Before"
"WEF005",2022-04-09,"Urine",0,136,"Before"
"WEF005",2022-04-12,"Urine",0,136,"Before"
"WEF005",2022-04-16,"Urine",0,133,"Before"
"WEF005",2022-04-19,"Urine",0,141,"Before"
"WEF005",2022-04-23,"Urine",0,139,"Before"
"WEF005",2022-04-25,"Urine",0,140.5,"Before"
"WEF005",2022-04-29,"Urine",0,135,"Before"
"WEF005",2022-04-30,"Urine",0,134,"Before"
"WEF005",2022-05-03,"Urine",0,142,"Before"
"WEF005",2022-05-05,"Urine",0,134,"Before"
"WEF005",2022-05-08,"Urine",0,139,"Before"
"WEF005",2022-05-10,"Urine",0,145,"Before"
"WEF005",2022-05-13,"Urine",0,143,"Before"
"WEF005",2022-07-14,"Urine",0,166,"Before"
"WEF005",2022-07-28,"Urine",0,162.666666666667,"Before"
"WEF005",2022-08-04,"Urine",0,162,"Before"
"WEF005",2022-08-11,"Urine",0,164.5,"Before"
"WEF005",2022-08-19,"Urine",0,165,"Before"
"WEF005",2022-10-30,"Urine",0,162,"Before"
"WEF005",2023-01-15,"Urine",0,163,"Before"
"WEF005",2023-01-18,"Urine",0,162,"Before"
