"Sampling_Cat","ExperimentalGroup","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount","NextParturition_ParturitionDayDiff","GestationStatus_Trimester","UrineDate","UrineNumber","DOP"
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,2,-26,-29,-39,1,-124,"PreFirstConception",2022-04-02,31870,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,4,-24,-27,-37,1,-122,"PreFirstConception",2022-04-04,31900,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,6,-22,-25,-35,1,-120,"PreFirstConception",2022-04-06,31934,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,9,-19,-22,-32,1,-117,"PreFirstConception",2022-04-09,31979,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,12,-16,-19,-29,1,-114,"PreFirstConception",2022-04-12,32020,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,16,-12,-15,-25,1,-110,"PreFirstConception",2022-04-16,32075,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,19,-9,-12,-22,1,-107,"PreFirstConception",2022-04-19,32102,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,23,-5,-8,-18,1,-103,"PreFirstConception",2022-04-23,32159,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,25,-3,-6,-16,1,-101,"PreFirstConception",2022-04-25,32185,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,29,1,-2,-12,1,-97,"Conception",2022-04-29,32230,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,30,2,-1,-11,1,-96,"Conception",2022-04-30,32253,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,31,3,0,-10,1,-95,"Conception",2022-05-01,32265,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,33,5,2,-8,1,-93,"Conception",2022-05-03,32291,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,35,7,4,-6,1,-91,"Conception",2022-05-05,32324,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,38,10,7,-3,1,-88,"FirstTrimester",2022-05-08,32360,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,40,12,9,-1,1,-86,"FirstTrimester",2022-05-10,32386,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,43,15,12,2,1,-83,"FirstTrimester",2022-05-13,32425,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,50,22,19,9,1,-76,"FirstTrimester",2022-05-20,32532,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,57,29,26,16,1,-69,"FirstTrimester",2022-05-27,32615,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,65,37,34,24,1,-61,"FirstTrimester",2022-06-04,32725,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,73,45,42,32,1,-53,"SecondTrimester",2022-06-12,32818,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,81,53,50,40,1,-45,"SecondTrimester",2022-06-20,32933,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,88,60,57,47,1,-38,"SecondTrimester",2022-06-27,33031,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,95,67,64,54,1,-31,"SecondTrimester",2022-07-04,33140,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,102,74,71,61,1,-24,"ThirdTrimester",2022-07-11,33234,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,109,81,78,68,1,-17,"ThirdTrimester",2022-07-18,33344,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,113,85,82,72,1,-13,"ThirdTrimester",2022-07-22,33399,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,120,92,89,79,1,-6,"ThirdTrimester",2022-07-29,33510,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,128,100,97,87,2,-106,"NotPregnant",2022-08-06,33616,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,134,106,103,93,2,-100,"Conception",2022-08-12,33709,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,142,114,111,101,2,-92,"Conception",2022-08-20,33825,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,148,120,117,107,2,-86,"FirstTrimester",2022-08-26,33916,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,155,127,124,114,2,-79,"FirstTrimester",2022-09-02,34005,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,171,143,140,130,2,-63,"FirstTrimester",2022-09-18,34234,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,193,165,162,152,2,-41,"SecondTrimester",2022-10-10,34549,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,199,171,168,158,2,-35,"SecondTrimester",2022-10-16,34644,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,206,178,175,165,2,-28,"ThirdTrimester",2022-10-23,34738,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,213,185,182,172,2,-21,"ThirdTrimester",2022-10-30,34827,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,220,192,189,179,2,-14,"ThirdTrimester",2022-11-06,34918,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,227,199,196,186,2,-7,"ThirdTrimester",2022-11-13,34994,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,234,206,203,193,NA,NA,"NotPregnant",2022-11-20,35072,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,239,211,208,198,NA,NA,"NotPregnant",2022-11-25,35134,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,248,220,217,207,NA,NA,"NotPregnant",2022-12-04,35271,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,317,289,286,276,NA,NA,"NotPregnant",2023-02-11,36191,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,333,305,302,292,NA,NA,"NotPregnant",2023-02-27,36408,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,350,322,319,309,NA,NA,"NotPregnant",2023-03-16,36660,NA
"Rapid_Conc","BlueMoon","WAF041","Sub","F","Helper","Evictor",2022-05-01,363,335,332,322,NA,NA,"NotPregnant",2023-03-29,36861,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,-44,-72,-75,NA,NA,NA,"NotPregnant",2022-02-15,31290,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,0,-28,-31,NA,NA,NA,"NotPregnant",2022-03-31,31848,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,2,-26,-29,NA,NA,NA,"NotPregnant",2022-04-02,31874,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,4,-24,-27,NA,NA,NA,"NotPregnant",2022-04-04,31903,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,6,-22,-25,NA,NA,NA,"NotPregnant",2022-04-06,31940,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,9,-19,-22,NA,NA,NA,"NotPregnant",2022-04-09,31984,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,12,-16,-19,NA,NA,NA,"NotPregnant",2022-04-12,32024,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,16,-12,-15,NA,NA,NA,"NotPregnant",2022-04-16,32076,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,19,-9,-12,NA,NA,NA,"NotPregnant",2022-04-19,32105,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,23,-5,-8,NA,NA,NA,"NotPregnant",2022-04-23,32156,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,25,-3,-6,NA,NA,NA,"NotPregnant",2022-04-25,32183,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,29,1,-2,NA,NA,NA,"NotPregnant",2022-04-29,32224,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,31,3,0,NA,NA,NA,"NotPregnant",2022-05-01,32266,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,33,5,2,NA,NA,NA,"NotPregnant",2022-05-03,32290,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,35,7,4,NA,NA,NA,"NotPregnant",2022-05-05,32313,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,38,10,7,NA,NA,NA,"NotPregnant",2022-05-08,32353,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,40,12,9,NA,NA,NA,"NotPregnant",2022-05-10,32390,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,43,15,12,NA,NA,NA,"NotPregnant",2022-05-13,32434,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,123,95,92,NA,NA,NA,"NotPregnant",2022-08-01,33543,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,213,185,182,NA,NA,NA,"NotPregnant",2022-10-30,34832,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,287,259,256,NA,NA,NA,"NotPregnant",2023-01-12,35767,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,290,262,259,NA,NA,NA,"NotPregnant",2023-01-15,35802,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,293,265,262,NA,NA,NA,"NotPregnant",2023-01-18,35847,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,300,272,269,NA,NA,NA,"NotPregnant",2023-01-25,35952,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,307,279,276,NA,NA,NA,"NotPregnant",2023-02-01,36048,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,314,286,283,NA,NA,NA,"NotPregnant",2023-02-08,36140,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,321,293,290,NA,NA,NA,"NotPregnant",2023-02-15,36248,NA
"Rapid_Conc","BlueMoon","WAF045","Sub","F","Helper","Evictee",2022-05-01,327,299,296,NA,NA,NA,"NotPregnant",2023-02-21,36341,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-36,-64,-65,NA,9,-10,"ThirdTrimester",2022-02-23,31382,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-34,-62,-63,NA,9,-8,"ThirdTrimester",2022-02-25,31408,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-32,-60,-61,NA,9,-6,"ThirdTrimester",2022-02-27,31436,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-30,-58,-59,NA,9,-4,"ThirdTrimester",2022-03-01,31456,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-28,-56,-57,NA,9,-2,"ThirdTrimester",2022-03-03,31486,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-26,-54,-55,NA,NA,NA,"NotPregnant",2022-03-05,31508,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-24,-52,-53,NA,NA,NA,"NotPregnant",2022-03-07,31542,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-22,-50,-51,NA,NA,NA,"NotPregnant",2022-03-09,31565,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-20,-48,-49,NA,NA,NA,"NotPregnant",2022-03-11,31594,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-18,-46,-47,NA,NA,NA,"NotPregnant",2022-03-13,31615,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-16,-44,-45,NA,NA,NA,"NotPregnant",2022-03-15,31642,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-14,-42,-43,NA,NA,NA,"NotPregnant",2022-03-17,31670,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-12,-40,-41,NA,NA,NA,"NotPregnant",2022-03-19,31697,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-10,-38,-39,NA,NA,NA,"NotPregnant",2022-03-21,31725,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-8,-36,-37,NA,NA,NA,"NotPregnant",2022-03-23,31755,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-5,-33,-34,NA,NA,NA,"NotPregnant",2022-03-26,31780,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-4,-32,-33,NA,NA,NA,"NotPregnant",2022-03-27,31790,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,-2,-30,-31,NA,NA,NA,"NotPregnant",2022-03-29,31819,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,0,-28,-29,NA,NA,NA,"NotPregnant",2022-03-31,31835,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,2,-26,-27,NA,NA,NA,"NotPregnant",2022-04-02,31865,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,4,-24,-25,NA,NA,NA,"NotPregnant",2022-04-04,31892,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,6,-22,-23,NA,NA,NA,"NotPregnant",2022-04-06,31933,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,9,-19,-20,NA,NA,NA,"NotPregnant",2022-04-09,31978,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,12,-16,-17,NA,NA,NA,"NotPregnant",2022-04-12,32017,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,16,-12,-13,NA,NA,NA,"NotPregnant",2022-04-16,32067,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,19,-9,-10,NA,NA,NA,"NotPregnant",2022-04-19,32095,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,23,-5,-6,NA,NA,NA,"NotPregnant",2022-04-23,32154,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,25,-3,-4,NA,NA,NA,"NotPregnant",2022-04-25,32180,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,29,1,0,NA,NA,NA,"NotPregnant",2022-04-29,32220,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,30,2,1,NA,NA,NA,"NotPregnant",2022-04-30,32247,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,33,5,4,NA,NA,NA,"NotPregnant",2022-05-03,32285,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,35,7,6,NA,NA,NA,"NotPregnant",2022-05-05,32319,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,38,10,9,NA,NA,NA,"NotPregnant",2022-05-08,32357,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,40,12,11,NA,NA,NA,"NotPregnant",2022-05-10,32392,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,43,15,14,NA,NA,NA,"NotPregnant",2022-05-13,32423,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,105,77,76,NA,NA,NA,"NotPregnant",2022-07-14,33277,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,119,91,90,NA,NA,NA,"NotPregnant",2022-07-28,33492,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,126,98,97,NA,NA,NA,"NotPregnant",2022-08-04,33581,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,133,105,104,NA,NA,NA,"NotPregnant",2022-08-11,33694,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,141,113,112,NA,NA,NA,"NotPregnant",2022-08-19,33814,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,213,185,184,NA,NA,NA,"NotPregnant",2022-10-30,34824,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,290,262,261,NA,NA,NA,"NotPregnant",2023-01-15,35807,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,293,265,264,NA,NA,NA,"NotPregnant",2023-01-18,35846,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,300,272,271,NA,NA,NA,"NotPregnant",2023-01-25,35954,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,307,279,278,NA,NA,NA,"NotPregnant",2023-02-01,36041,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,314,286,285,NA,NA,NA,"NotPregnant",2023-02-08,36149,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,321,293,292,NA,NA,NA,"NotPregnant",2023-02-15,36250,NA
"Rapid_PreFirst","Chouffe","WEF005","Queen","F","Breeder","Evictee",2022-04-29,327,299,298,NA,NA,NA,"NotPregnant",2023-02-21,36332,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,-38,-66,-67,-122,1,-207,"PreFirstConception",2022-02-21,31366,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,-25,-53,-54,-109,1,-194,"PreFirstConception",2022-03-06,31524,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,-12,-40,-41,-96,1,-181,"PreFirstConception",2022-03-19,31706,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,-5,-33,-34,-89,1,-174,"PreFirstConception",2022-03-26,31784,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,0,-28,-29,-84,1,-169,"PreFirstConception",2022-03-31,31838,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,2,-26,-27,-82,1,-167,"PreFirstConception",2022-04-02,31868,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,4,-24,-25,-80,1,-165,"PreFirstConception",2022-04-04,31902,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,6,-22,-23,-78,1,-163,"PreFirstConception",2022-04-06,31928,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,9,-19,-20,-75,1,-160,"PreFirstConception",2022-04-09,31986,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,12,-16,-17,-72,1,-157,"PreFirstConception",2022-04-12,32021,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,16,-12,-13,-68,1,-153,"PreFirstConception",2022-04-16,32070,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,19,-9,-10,-65,1,-150,"PreFirstConception",2022-04-19,32098,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,23,-5,-6,-61,1,-146,"PreFirstConception",2022-04-23,32150,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,25,-3,-4,-59,1,-144,"PreFirstConception",2022-04-25,32184,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,29,1,0,-55,1,-140,"PreFirstConception",2022-04-29,32228,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,30,2,1,-54,1,-139,"PreFirstConception",2022-04-30,32257,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,31,3,2,-53,1,-138,"PreFirstConception",2022-05-01,32268,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,33,5,4,-51,1,-136,"PreFirstConception",2022-05-03,32297,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,35,7,6,-49,1,-134,"PreFirstConception",2022-05-05,32318,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,38,10,9,-46,1,-131,"PreFirstConception",2022-05-08,32354,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,40,12,11,-44,1,-129,"PreFirstConception",2022-05-10,32388,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,43,15,14,-41,1,-126,"PreFirstConception",2022-05-13,32428,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,50,22,21,-34,1,-119,"PreFirstConception",2022-05-20,32531,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,57,29,28,-27,1,-112,"PreFirstConception",2022-05-27,32616,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,65,37,36,-19,1,-104,"PreFirstConception",2022-06-04,32723,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,73,45,44,-11,1,-96,"Conception",2022-06-12,32814,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,81,53,52,-3,1,-88,"FirstTrimester",2022-06-20,32923,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,88,60,59,4,1,-81,"FirstTrimester",2022-06-27,33028,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,95,67,66,11,1,-74,"FirstTrimester",2022-07-04,33132,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,102,74,73,18,1,-67,"FirstTrimester",2022-07-11,33233,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,109,81,80,25,1,-60,"FirstTrimester",2022-07-18,33341,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,116,88,87,32,1,-53,"SecondTrimester",2022-07-25,33446,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,123,95,94,39,1,-46,"SecondTrimester",2022-08-01,33535,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,130,102,101,46,1,-39,"SecondTrimester",2022-08-08,33640,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,131,103,102,47,1,-38,"SecondTrimester",2022-08-09,33659,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,138,110,109,54,1,-31,"SecondTrimester",2022-08-16,33768,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,145,117,116,61,1,-24,"ThirdTrimester",2022-08-23,33871,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,153,125,124,69,1,-16,"ThirdTrimester",2022-08-31,33975,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,159,131,130,75,1,-10,"ThirdTrimester",2022-09-06,34065,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,166,138,137,82,1,-3,"ThirdTrimester",2022-09-13,34165,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,171,143,142,87,2,-178,"NotPregnant",2022-09-18,34235,NA
"Rapid_PreFirst","Chouffe","PPF008","Queen","F","Helper","Evictor",2022-04-29,176,148,147,92,2,-173,"NotPregnant",2022-09-23,34311,NA
