"Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate","UrineNumber"
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,77,42,15,13,-34,1,1,-119,"PreFirstConception",2023-03-17,36673
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,85,50,23,21,-26,1,1,-111,"PreFirstConception",2023-03-25,36793
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,99,64,37,35,-12,1,1,-97,"Conception",2023-04-08,36988
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,105,70,43,41,-6,1,1,-91,"Conception",2023-04-14,37080
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,118,83,56,54,7,1,1,-78,"FirstTrimester",2023-04-27,37269
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,125,90,63,61,14,1,1,-71,"FirstTrimester",2023-05-04,37327
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,133,98,71,69,22,1,1,-63,"FirstTrimester",2023-05-12,37444
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,139,104,77,75,28,1,1,-57,"SecondTrimester",2023-05-18,37533
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,145,110,83,81,34,1,1,-51,"SecondTrimester",2023-05-24,37622
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,151,116,89,87,40,1,1,-45,"SecondTrimester",2023-05-30,37698
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,153,118,91,89,42,1,1,-43,"SecondTrimester",2023-06-01,37736
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,160,125,98,96,49,1,1,-36,"SecondTrimester",2023-06-08,37833
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,167,132,105,103,56,1,1,-29,"ThirdTrimester",2023-06-15,37934
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,174,139,112,110,63,1,1,-22,"ThirdTrimester",2023-06-22,38022
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,181,146,119,117,70,1,1,-15,"ThirdTrimester",2023-06-29,38125
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,188,153,126,124,77,1,1,-8,"ThirdTrimester",2023-07-06,38201
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,195,160,133,131,84,1,1,-1,"ThirdTrimester",2023-07-13,38280
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,198,163,136,134,87,2,2,-179,"NotPregnant",2023-07-16,38313
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,202,167,140,138,91,2,2,-175,"NotPregnant",2023-07-20,38360
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,210,175,148,146,99,2,2,-167,"NotPregnant",2023-07-28,38427
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,223,188,161,159,112,2,2,-154,"NotPregnant",2023-08-10,38547
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,237,202,175,173,126,2,2,-140,"NotPregnant",2023-08-24,38703
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,251,216,189,187,140,2,2,-126,"NotPregnant",2023-09-07,38823
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,267,232,205,203,156,2,2,-110,"NotPregnant",2023-09-23,39047
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,277,242,215,213,166,2,2,-100,"Conception",2023-10-03,39148
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,293,258,231,229,182,2,2,-84,"FirstTrimester",2023-10-19,39311
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,307,272,245,243,196,2,2,-70,"FirstTrimester",2023-11-02,39443
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,320,285,258,256,209,2,2,-57,"SecondTrimester",2023-11-15,39609
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,328,293,266,264,217,2,2,-49,"SecondTrimester",2023-11-23,39693
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,335,300,273,271,224,2,2,-42,"SecondTrimester",2023-11-30,39786
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,342,307,280,278,231,2,2,-35,"SecondTrimester",2023-12-07,39883
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,349,314,287,285,238,2,2,-28,"ThirdTrimester",2023-12-14,39933
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,356,321,294,292,245,2,2,-21,"ThirdTrimester",2023-12-21,40007
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,363,328,301,299,252,2,2,-14,"ThirdTrimester",2023-12-28,40068
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,370,335,308,306,259,2,2,-7,"ThirdTrimester",2024-01-04,40104
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,377,342,315,313,266,NA,NA,NA,"NotPregnant",2024-01-11,40172
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,378,343,316,314,267,NA,NA,NA,"NotPregnant",2024-01-12,40194
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,386,351,324,322,275,NA,NA,NA,"NotPregnant",2024-01-20,40266
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,392,357,330,328,281,NA,NA,NA,"NotPregnant",2024-01-26,40352
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,399,364,337,335,288,NA,NA,NA,"NotPregnant",2024-02-02,40389
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,406,371,344,342,295,NA,NA,NA,"NotPregnant",2024-02-09,40442
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,420,385,358,356,309,NA,NA,NA,"NotPregnant",2024-02-23,40489
"Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,434,399,372,370,323,NA,NA,NA,"NotPregnant",2024-03-08,40536
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,542,-49,-76,-77,NA,NA,NA,NA,"NotPregnant",2022-12-16,35436
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,557,-34,-61,-62,NA,NA,NA,NA,"NotPregnant",2022-12-31,35604
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,574,-17,-44,-45,NA,NA,NA,NA,"NotPregnant",2023-01-17,35834
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,577,-14,-41,-42,NA,NA,NA,NA,"NotPregnant",2023-01-20,35883
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,579,-12,-39,-40,NA,NA,NA,NA,"NotPregnant",2023-01-22,35914
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,581,-10,-37,-38,NA,NA,NA,NA,"NotPregnant",2023-01-24,35937
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,583,-8,-35,-36,NA,NA,NA,NA,"NotPregnant",2023-01-26,35966
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,586,-5,-32,-33,NA,NA,NA,NA,"NotPregnant",2023-01-29,36003
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,588,-3,-30,-31,NA,NA,NA,NA,"NotPregnant",2023-01-31,36021
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,590,-1,-28,-29,NA,NA,NA,NA,"NotPregnant",2023-02-02,36059
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,593,2,-25,-26,NA,NA,NA,NA,"NotPregnant",2023-02-05,36104
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,595,4,-23,-24,NA,NA,NA,NA,"NotPregnant",2023-02-07,36131
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,598,7,-20,-21,NA,NA,NA,NA,"NotPregnant",2023-02-10,36174
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,607,16,-11,-12,NA,NA,NA,NA,"NotPregnant",2023-02-19,36303
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,610,19,-8,-9,NA,NA,NA,NA,"NotPregnant",2023-02-22,36355
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,613,22,-5,-6,NA,NA,NA,NA,"NotPregnant",2023-02-25,36393
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,619,28,1,0,NA,NA,NA,NA,"NotPregnant",2023-03-03,36477
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,620,29,2,1,NA,NA,NA,NA,"NotPregnant",2023-03-04,36492
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,621,30,3,2,NA,NA,NA,NA,"NotPregnant",2023-03-05,36500
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,623,32,5,4,NA,NA,NA,NA,"NotPregnant",2023-03-07,36524
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,625,34,7,6,NA,NA,NA,NA,"NotPregnant",2023-03-09,36561
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,627,36,9,8,NA,NA,NA,NA,"NotPregnant",2023-03-11,36590
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,629,38,11,10,NA,NA,NA,NA,"NotPregnant",2023-03-13,36617
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,631,40,13,12,NA,NA,NA,NA,"NotPregnant",2023-03-15,36641
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,633,42,15,14,NA,NA,NA,NA,"NotPregnant",2023-03-17,36672
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,641,50,23,22,NA,NA,NA,NA,"NotPregnant",2023-03-25,36797
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,647,56,29,28,NA,NA,NA,NA,"NotPregnant",2023-03-31,36888
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,655,64,37,36,NA,NA,NA,NA,"NotPregnant",2023-04-08,36995
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,661,70,43,42,NA,NA,NA,NA,"NotPregnant",2023-04-14,37079
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,674,83,56,55,NA,NA,NA,NA,"NotPregnant",2023-04-27,37268
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,682,91,64,63,NA,NA,NA,NA,"NotPregnant",2023-05-05,37339
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,689,98,71,70,NA,NA,NA,NA,"NotPregnant",2023-05-12,37454
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,711,120,93,92,NA,NA,NA,NA,"NotPregnant",2023-06-03,37760
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,781,190,163,162,NA,NA,NA,NA,"NotPregnant",2023-08-12,38558
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,785,194,167,166,NA,NA,NA,NA,"NotPregnant",2023-08-16,38601
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,794,203,176,175,NA,NA,NA,NA,"NotPregnant",2023-08-25,38724
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,809,218,191,190,NA,NA,NA,NA,"NotPregnant",2023-09-09,38849
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,836,245,218,217,NA,NA,NA,NA,"NotPregnant",2023-10-06,39165
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,850,259,232,231,NA,NA,NA,NA,"NotPregnant",2023-10-20,39325
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,864,273,246,245,NA,NA,NA,NA,"NotPregnant",2023-11-03,39456
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,880,289,262,261,NA,NA,NA,NA,"NotPregnant",2023-11-19,39644
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,892,301,274,273,NA,NA,NA,NA,"NotPregnant",2023-12-01,39801
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,908,317,290,289,NA,NA,NA,NA,"NotPregnant",2023-12-17,39952
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,920,329,302,301,NA,NA,NA,NA,"NotPregnant",2023-12-29,40077
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,934,343,316,315,NA,NA,NA,NA,"NotPregnant",2024-01-12,40183
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,948,357,330,329,NA,NA,NA,NA,"NotPregnant",2024-01-26,40357
"Rapid_Conc","Corona",19,"GOF025","Queen","F","Breeder","Evictee",2023-03-03,NA,962,371,344,343,NA,NA,NA,NA,"NotPregnant",2024-02-09,40446
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,542,-49,-76,-77,-93,1,1,-178,"PreFirstConception",2022-12-16,35432
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,557,-34,-61,-62,-78,1,1,-163,"PreFirstConception",2022-12-31,35603
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,567,-24,-51,-52,-68,1,1,-153,"PreFirstConception",2023-01-10,35728
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,574,-17,-44,-45,-61,1,1,-146,"PreFirstConception",2023-01-17,35835
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,579,-12,-39,-40,-56,1,1,-141,"PreFirstConception",2023-01-22,35909
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,581,-10,-37,-38,-54,1,1,-139,"PreFirstConception",2023-01-24,35936
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,586,-5,-32,-33,-49,1,1,-134,"PreFirstConception",2023-01-29,35997
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,593,2,-25,-26,-42,1,1,-127,"PreFirstConception",2023-02-05,36095
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,595,4,-23,-24,-40,1,1,-125,"PreFirstConception",2023-02-07,36122
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,598,7,-20,-21,-37,1,1,-122,"PreFirstConception",2023-02-10,36173
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,607,16,-11,-12,-28,1,1,-113,"PreFirstConception",2023-02-19,36314
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,610,19,-8,-9,-25,1,1,-110,"PreFirstConception",2023-02-22,36350
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,613,22,-5,-6,-22,1,1,-107,"PreFirstConception",2023-02-25,36394
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,619,28,1,0,-16,1,1,-101,"PreFirstConception",2023-03-03,36467
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,620,29,2,1,-15,1,1,-100,"Conception",2023-03-04,36479
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,621,30,3,2,-14,1,1,-99,"Conception",2023-03-05,36499
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,623,32,5,4,-12,1,1,-97,"Conception",2023-03-07,36530
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,625,34,7,6,-10,1,1,-95,"Conception",2023-03-09,36554
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,627,36,9,8,-8,1,1,-93,"Conception",2023-03-11,36583
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,629,38,11,10,-6,1,1,-91,"Conception",2023-03-13,36613
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,631,40,13,12,-4,1,1,-89,"Conception",2023-03-15,36644
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,633,42,15,14,-2,1,1,-87,"FirstTrimester",2023-03-17,36671
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,641,50,23,22,6,1,1,-79,"FirstTrimester",2023-03-25,36791
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,647,56,29,28,12,1,1,-73,"FirstTrimester",2023-03-31,36879
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,655,64,37,36,20,1,1,-65,"FirstTrimester",2023-04-08,36989
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,661,70,43,42,26,1,1,-59,"FirstTrimester",2023-04-14,37077
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,668,77,50,49,33,1,1,-52,"SecondTrimester",2023-04-21,37174
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,674,83,56,55,39,1,1,-46,"SecondTrimester",2023-04-27,37267
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,681,90,63,62,46,1,1,-39,"SecondTrimester",2023-05-04,37333
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,689,98,71,70,54,1,1,-31,"SecondTrimester",2023-05-12,37452
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,695,104,77,76,60,1,1,-25,"ThirdTrimester",2023-05-18,37542
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,701,110,83,82,66,1,1,-19,"ThirdTrimester",2023-05-24,37623
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,709,118,91,90,74,1,1,-11,"ThirdTrimester",2023-06-01,37732
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,716,125,98,97,81,1,1,-4,"ThirdTrimester",2023-06-08,37832
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,722,131,104,103,87,2,2,-140,"NotPregnant",2023-06-14,37918
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,727,136,109,108,92,2,2,-135,"NotPregnant",2023-06-19,37980
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,736,145,118,117,101,2,2,-126,"NotPregnant",2023-06-28,38107
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,779,188,161,160,144,2,2,-83,"FirstTrimester",2023-08-10,38542
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,793,202,175,174,158,2,2,-69,"FirstTrimester",2023-08-24,38705
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,807,216,189,188,172,2,2,-55,"SecondTrimester",2023-09-07,38827
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,808,217,190,189,173,2,2,-54,"SecondTrimester",2023-09-08,38833
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,828,237,210,209,193,2,2,-34,"SecondTrimester",2023-09-28,39111
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,833,242,215,214,198,2,2,-29,"ThirdTrimester",2023-10-03,39145
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,842,251,224,223,207,2,2,-20,"ThirdTrimester",2023-10-12,39238
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,849,258,231,230,214,2,2,-13,"ThirdTrimester",2023-10-19,39308
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,856,265,238,237,221,2,2,-6,"ThirdTrimester",2023-10-26,39372
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,863,272,245,244,228,NA,NA,NA,"NotPregnant",2023-11-02,39442
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,870,279,252,251,235,NA,NA,NA,"NotPregnant",2023-11-09,39539
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,884,293,266,265,249,NA,NA,NA,"NotPregnant",2023-11-23,39697
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,898,307,280,279,263,NA,NA,NA,"NotPregnant",2023-12-07,39881
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,912,321,294,293,277,NA,NA,NA,"NotPregnant",2023-12-21,40008
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,926,335,308,307,291,NA,NA,NA,"NotPregnant",2024-01-04,40103
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,935,344,317,316,300,NA,NA,NA,"NotPregnant",2024-01-13,40205
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,940,349,322,321,305,NA,NA,NA,"NotPregnant",2024-01-18,40253
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,941,350,323,322,306,NA,NA,NA,"NotPregnant",2024-01-19,40261
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,954,363,336,335,319,NA,NA,NA,"NotPregnant",2024-02-01,40387
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,968,377,350,349,333,NA,NA,NA,"NotPregnant",2024-02-15,40458
"Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,996,405,378,377,361,NA,NA,NA,"NotPregnant",2024-03-14,40548
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,-11,-46,-73,-81,-83,1,1,-168,"PreFirstConception",2022-12-19,35477
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,0,-35,-62,-70,-72,1,1,-157,"PreFirstConception",2022-12-30,35596
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,17,-18,-45,-53,-55,1,1,-140,"PreFirstConception",2023-01-16,35821
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,22,-13,-40,-48,-50,1,1,-135,"PreFirstConception",2023-01-21,35892
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,37,2,-25,-33,-35,1,1,-120,"PreFirstConception",2023-02-05,36096
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,39,4,-23,-31,-33,1,1,-118,"PreFirstConception",2023-02-07,36121
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,42,7,-20,-28,-30,1,1,-115,"PreFirstConception",2023-02-10,36169
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,51,16,-11,-19,-21,1,1,-106,"PreFirstConception",2023-02-19,36304
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,54,19,-8,-16,-18,1,1,-103,"PreFirstConception",2023-02-22,36345
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,57,22,-5,-13,-15,1,1,-100,"Conception",2023-02-25,36391
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,63,28,1,-7,-9,1,1,-94,"Conception",2023-03-03,36470
"Rapid_Conc","GhostShip",20,"MBF003","Sub","F","Helper","Evictor",2023-03-10,NA,65,30,3,-5,-7,1,1,-92,"Conception",2023-03-05,36503
